STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
NORTH CAROLINA,NC,STOKES,Northern Foothills ISR," Greensboro - H.Point - W.Salem, NC - VA DMA"," Greensboro - Winston-Salem - High Point, NC MSA", Greensboro-WS-HP Metro GMR.
NORTH CAROLINA,NC,SURRY,Northern Foothills ISR," Greensboro - H.Point - W.Salem, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,SWAIN,Southern Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,TRANSYLVANIA,Central Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,TYRRELL,Northern Coast ISR," Greenville - New Bern - Washington, NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,UNION,Southern Foothills ISR," Charlotte, NC - SC DMA"," Charlotte - Gastonia - Rock Hill, NC - SC MSA", Charlotte Metro GMR.
NORTH CAROLINA,NC,VANCE,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,WAKE,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA"," Raleigh - Durham - Chapel Hill, NC MSA", Research Triangle Metro GMR.
NORTH CAROLINA,NC,WARREN,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,WASHINGTON,Northern Coast ISR," Greenville - New Bern - Washington, NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,WATAUGA,Northern Mountains ISR," Charlotte, NC - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,WAYNE,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA"," Goldsboro, NC MSA", Other Metro GMR.
NORTH CAROLINA,NC,WILKES,Northern Mountains ISR," Greensboro - H.Point - W.Salem, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,WILSON,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,YADKIN,Northern Foothills ISR," Greensboro - H.Point - W.Salem, NC - VA DMA"," Greensboro - Winston-Salem - High Point, NC MSA", Greensboro-WS-HP Metro GMR.
NORTH CAROLINA,NC,YANCEY,Central Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
