STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
GEORGIA,GA,TIFT,Plantation Trace ISR," Albany, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TOOMBS,Magnolia Midlands ISR," Savannah, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TOWNS,Northeast GA Mountains ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TREUTLEN,Magnolia Midlands ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TROUP,Presidential Pathways ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TURNER,Plantation Trace ISR," Albany, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TWIGGS,Historic Heartland ISR," Macon, GA DMA"," Macon, GA MSA", Other Metro GMR.
GEORGIA,GA,UNION,Northeast GA Mountains ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,UPSON,Presidential Pathways ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WALKER,Nothwest GA Mountains ISR," Chattanooga, TN - GA - NC DMA"," Chattanooga, TN - GA MSA", Other Metro GMR.
GEORGIA,GA,WALTON,Historic Heartland ISR," Atlanta, GA - AL - NC DMA"," Atlanta, GA MSA", Atlanta Outer Burbs GMR.
GEORGIA,GA,WARE,Colonial Coast ISR," Jacksonville, FL - Brunswick, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WARREN,Classic South ISR," Augusta, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WASHINGTON,Classic South ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WAYNE,Magnolia Midlands ISR," Savannah, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WEBSTER,Presidential Pathways ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WHEELER,Magnolia Midlands ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WHITE,Northeast GA Mountains ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WHITFIELD,Nothwest GA Mountains ISR," Chattanooga, TN - GA - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WILCOX,Magnolia Midlands ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WILKES,Classic South ISR," Augusta, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WILKINSON,Historic Heartland ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,WORTH,Plantation Trace ISR," Albany, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
