STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
KANSAS,KS,SMITH,North Central ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,STAFFORD,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,STANTON,Southwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,STEVENS,Southwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,SUMNER,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,THOMAS,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,TREGO,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WABAUNSEE,Northeast ISR," Topeka, KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WALLACE,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WASHINGTON,North Central ISR," Topeka, KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WICHITA,Southwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WILSON,Southeast ISR," Joplin - Pittsburg, MO - KS - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WOODSON,Southeast ISR," Joplin - Pittsburg, MO - KS - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,WYANDOTTE,Northeast ISR," Kansas City, MO - KS DMA"," Kansas City, MO - KS MSA", Kansas City Metro GMR.
